HIFAN Plate Map,384 plate ID,Plate Map,Well,Human Readable Name,SWID,MoleculeID,Concentration,Concentration units,Volume,Preparer,Date Prepared,Notes
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J05,SW330242-1,SW330242-1,RLCA-1137F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J06,SW330243-1,SW330243-1,RLCA-1150F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J07,SW330244-1,SW330244-1,RLCA-1138A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J08,SW330245-1,SW330245-1,RLCA-1151A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J09,SW330246-1,SW330246-1,RLCA-1138B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J10,SW330247-1,SW330247-1,RLCA-1151B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J11,SW330248-1,SW330248-1,RLCA-1138C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J12,SW330249-1,SW330249-1,RLCA-1151C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J13,SW330250-1,SW330250-1,RLCA-1138D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J14,SW330251-1,SW330251-1,RLCA-1151D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J15,SW330252-1,SW330252-1,RLCA-1138E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J16,SW330253-1,SW330253-1,RLCA-1151E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J17,SW330254-1,SW330254-1,RLCA-1138F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J18,SW330255-1,SW330255-1,RLCA-1151F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J19,SW330256-1,SW330256-1,RLCA-1139A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J20,SW330257-1,SW330257-1,RLCA-1152A,-5,m
