HIFAN Plate Map,Plate Map,MoleculeID,Linington ID,Well,Human Readable Name,Concentration,Units,Volume,Preparer,Date Prepared,Notes
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,M05,SW335683-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,M06,SW335684-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,M07,SW335685-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,M08,SW335686-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,M09,SW335687-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,M10,SW335688-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,M11,SW335689-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,M12,SW335690-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,M13,SW335691-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,M14,SW335692-1,0.000244141,m,,Jake Haeckl
